256	10
Fp2_F4	F4_C4	C4_P4	P4_O2	Fp1_F3	F3_C3	C3_P3	P3_O1	Fp2_F8	F8_T4	T4_T6	T6_O2	Fp1_F7	F7_T3	T3_T5	T5_O1	Fz_Cz	Cz_Pz
1.44672590522219	1.94180909648623	-5.18850922392426	-1.63250396877254	6.74694557564795	6.69640875690924	-5.5223264787214	-4.6432698670946	-0.0599755958213015	-0.917422998716374	-3.14808110226282	0.693001502672272	2.28253763220553	2.0534055947645	-0.147735993921676	-0.910449251231382	33.7932850057734	-26.0190210672524
3.00330663550595	4.16421046834519	-6.17666451254093	-3.01082294718062	9.75221259408422	8.12017310440916	-6.70535301637487	-5.73998930991308	0.426121201076404	0.886473899375528	-4.59021620181874	1.25765074236998	3.57839056998063	2.89385371159372	-0.0479651232505849	-0.997235791067307	41.5150734409114	-31.9097017661472
3.18423029513167	6.18092583495181	-6.26870693042314	-4.34587469515918	10.4019082804431	8.27258343603082	-7.22712308539665	-6.11182206654444	0.449745889513821	1.88835365956077	-4.71533005605999	1.12780500837436	3.72453222993672	3.17577824041549	-0.472839964026478	-1.09192394676488	43.0716482777461	-32.9849257150845
2.15946233691643	7.54859866221368	-5.36107707418775	-5.34623508364562	9.28862172790017	7.4206895606909	-7.23954769562773	-5.6494643619188	0.575467716157112	1.35994800928565	-3.31856564427083	0.383898757027543	3.56182546415938	2.72195956104758	-1.38829337140899	-1.0751924277464	39.3259547243734	-29.8524951505237
0.986753839782503	7.79621116356188	-3.81350560799149	-5.8211038966396	8.05705191507891	5.99310762345209	-6.97440519439226	-4.66198727300474	1.11431305626039	-0.16576855142674	-1.12308186109984	-0.677107148102239	4.12863970584932	1.61877885384589	-2.48038477112898	-0.853266722444243	33.0919390294655	-24.7488586725193
0.623225656871062	6.84608780318081	-2.22683704473558	-5.71482523407974	8.00374991825338	4.2575479671669	-6.57443006625423	-3.625106796184	1.67924913141008	-1.2924794968086	0.863143217867738	-1.72226167429832	5.63370029741837	0.150382317633762	-3.28690950545707	-0.435412091642056	26.9044496729041	-19.8104232289355
1.03723754457426	5.33575965385539	-1.11163789888086	-5.10886645667911	9.05398836438603	2.36101547601875	-6.10401308464443	-2.87189398596946	1.57633796040911	-0.977449768392393	2.03034259353309	-2.47673794572914	7.19861870787966	-1.33977001328069	-3.46408621204615	0.044334282193928	21.7708587234029	-15.9706583537516
1.41140052749112	4.25117139924164	-0.683905616099452	-4.18492228683651	10.0058684967137	0.469040296342208	-5.61763209313674	-2.44642879495819	0.642824654786906	0.571608320097393	2.36476307441581	-2.78545202853502	7.64632294203385	-2.58012969121279	-3.06175775618151	0.406412405264142	17.4232594122944	-13.0301823928224
1.18566348852276	4.08238981568637	-0.879686727471476	-3.17567215342347	9.78567384735805	-1.2713639078271	-5.16549314636334	-2.16903994697988	-0.412777081418799	2.05579474893657	2.23422855060995	-2.66455179782728	6.59720570038696	-3.41704671989498	-2.56530457889903	0.564922439526393	13.3001813621919	-10.4408685628556
0.690193332364319	4.43633658430369	-1.49164756799682	-2.31983781675186	8.48872658859845	-2.80996870188686	-4.75908117936367	-1.79975344129009	-0.588020689159904	2.10813619762793	2.04068840264157	-2.24575938218559	4.8553670669816	-3.76044566331663	-2.57838669123752	0.603388548553155	9.27777929629048	-7.99734814640433
0.653153138166216	4.58301016025674	-2.28546468648038	-1.79302390482474	7.1676323327358	-4.06581355730036	-4.37121356589198	-1.16951575102812	0.497582090706088	0.34318558121951	1.94808863832891	-1.63118160611323	3.76217989281324	-3.54566585823529	-3.35690029126161	0.701475710115265	5.71296578036325	-5.94146480534773
1.26205423154216	4.28285766973037	-3.06261801047795	-1.62029101150878	6.62990603848151	-4.73264328112557	-3.97418727067495	-0.244520801234319	2.26185922199639	-2.37294213603857	1.81344653126439	-0.840360740893859	4.1421492624029	-2.83606619568739	-4.5915127478064	0.963984361449585	2.98878619011704	-4.57391390477921
1.94874989837503	3.92733103867895	-3.72049117436478	-1.6585596318334	6.60429920239409	-4.41466145487673	-3.5593504549636	0.85742620773249	3.65304234193021	-4.55639370128381	1.3112736596894	0.0891078275820687	5.76173873813497	-1.93649121010523	-5.64428774541719	1.30675371258372	1.07113362763792	-3.85760600944001
2.10647687510909	3.93003388296181	-4.30008544102549	-1.70976128561181	6.18683247233421	-3.09766044815839	-3.1138576553499	1.91465570694915	3.93510958396615	-5.0734137575465	0.150236096462417	1.01473210563353	7.6561272612427	-1.23489195871103	-6.05286926403757	1.5216040321913	-0.523514117706503	-3.40069690170351
1.81256554494474	4.20786710213757	-4.92782529683516	-1.68252086073203	4.91241878353882	-1.38527468980375	-2.59621898743162	2.73036015060261	3.12224702523481	-3.81465773202751	-1.63864915175161	1.74114634516167	8.89389357725501	-0.839440911015458	-5.87515815241912	1.48199073799874	-2.36250808236759	-2.76811711010672
1.69782812691756	4.35787554723426	-5.63408480302511	-1.6462793219528	3.12088486036676	-0.0864213867172202	-1.95180534013344	3.26623554899892	1.85812270814867	-1.78847290405536	-3.40747687874025	2.11316662094347	9.10353046785681	-0.472362906674202	-5.58067798349723	1.29840409974806	-4.69870164578679	-1.75671601320722
2.17769724689159	4.20651759007866	-6.21247635958485	-1.72989200473269	1.36099375304133	0.448175191528638	-1.14825409227874	3.65148408149741	0.925731424124982	-0.547498386756795	-3.98121594310714	2.04482937553481	8.46536421707754	0.191853457179013	-5.60293097362351	1.25811222808176	-7.37045109210545	-0.394217383409943
2.98310515292769	4.0153768779965	-6.31798766614033	-1.98061410011706	-0.20832782866645	0.498353697177849	-0.187860755783669	4.04484320422448	0.720876848851957	-1.09468763799154	-2.49620336227192	1.56989441324216	7.36901444665687	1.15127555739282	-5.96069379936909	1.58741210720788	-9.99532949697578	1.21538813234312
3.49679772488267	4.13664175776842	-5.78393451017001	-2.3272046545406	-1.72191664736295	0.522295474947595	0.897643133146869	4.48910859079576	0.997995742761801	-2.9496049531921	0.503327411304085	0.970582114251511	6.10457847973848	2.09520939811845	-6.25889690711301	2.24623957573211	-12.2177326777328	2.94713825379965
3.42728108620106	4.58877723552557	-4.87767432905492	-2.6659115076839	-3.19663245936707	0.654476690854826	2.03322269983215	4.90566301545846	1.04408492339393	-4.31191928516106	2.96753343362302	0.772773410337857	4.78557491359481	2.71785892190927	-6.03868557786583	2.93198168410388	-13.8413809522258	4.58443894069121
3.03979730246684	5.06376385162737	-4.20823908371291	-2.95280127188029	-4.4829224088418	0.680084814624965	3.08057163092695	5.21426223635337	0.20683069890442	-3.47793288848109	2.82273950389246	1.39088348141227	3.45393760920217	2.93534418434471	-5.18314972996967	3.28586420446761	-14.8554841610474	5.81873917285947
